title	venue	code_url	arxiv_id	paper_url	code_commit	status	notes	repo_valid	stars	domain	venue_track
Optimal Sensor Scheduling and Selection for Continuous-Discrete Kalman Filtering with Auxiliary Dynamics	ICML		2507.11240	https://openreview.net/forum?id=CAPNgWkEEk		auto					poster
Algorithm Development in Neural Networks: Insights from the Streaming Parity Task	ICML		2507.09897	https://openreview.net/forum?id=3go0lhfxd0		auto					oral
Fairness on Principal Stratum: A New Perspective on Counterfactual Fairness	ICML			https://openreview.net/forum?id=7jxa1o8rDW		auto					poster
Exponential Family Variational Flow Matching for Tabular Data Generation	ICML		2506.05940	https://openreview.net/forum?id=kjtvCSkSsy		auto					poster
LLMs Can Reason Faster Only If We Let Them	ICML			https://openreview.net/forum?id=uTv5rOPZr4		auto					poster
Controlled Generation with Equivariant Variational Flow Matching	ICML		2506.18340	https://openreview.net/forum?id=YSVSMV0lXQ		auto					poster
MAGELLAN: Metacognitive predictions of learning progress guide autotelic LLM agents in large goal spaces	ICML		2502.07709	https://openreview.net/forum?id=hRMAo5N66M		auto					poster
The Harder Path: Last Iterate Convergence for Uncoupled Learning in Zero-Sum Games with Bandit Feedback	ICML			https://openreview.net/forum?id=OmQcPgq9RN		auto					poster
Towards Efficient Online Tuning of VLM Agents via Counterfactual Soft Reinforcement Learning	ICML	https://github.com/langfengQ/CoSo	2505.03792	https://openreview.net/forum?id=H76PMm7hf2	eb4f205cb8af37f9dedbf124a0ac643050d6fc5b	auto		True			poster
Towards Attributions of Input Variables in a Coalition	ICML			https://openreview.net/forum?id=h5TXCnnEyy		auto					poster
Neural Guided Diffusion Bridges	ICML		2502.11909	https://openreview.net/forum?id=4LClOWTAth		auto					poster
Hide & Seek: Transformer Symmetries Obscure Sharpness & Riemannian Geometry Finds It	ICML		2505.05409	https://openreview.net/forum?id=5QAKPBVdFH		auto					spotlight
ELMO : Efficiency via Low-precision and Peak Memory Optimization in Large Output Spaces	ICML			https://openreview.net/forum?id=d6CTIPrTTC		auto					poster
Hyper-Transforming Latent Diffusion Models	ICML		2504.16580	https://openreview.net/forum?id=yhgcRwJ9Dn		auto					poster
Emergent Response Planning in LLMs	ICML		2502.06258	https://openreview.net/forum?id=Ce79P8ULPY		auto					poster
Explicit Preference Optimization: No Need for an Implicit Reward Model	ICML		2506.07492	https://openreview.net/forum?id=iXvm0zvspb		auto					poster
CaDA: Cross-Problem Routing Solver with Constraint-Aware Dual-Attention	ICML	https://github.com/CIAM-Group/CaDA		https://openreview.net/forum?id=CS4RyQuTig	b9868e1e09b3a1a3754960d830e801e51c7cb38d	auto		True			poster
Uncertainty Estimation for Heterophilic Graphs Through the Lens of Information Theory	ICML		2505.22152	https://openreview.net/forum?id=GDvO6viRCF		auto					poster
Near Optimal Best Arm Identification for Clustered Bandits	ICML		2505.10147	https://openreview.net/forum?id=3Jr5Al16MS		auto					poster
High Probability Bound for Cross-Learning Contextual Bandits with Unknown Context Distributions	ICML			https://openreview.net/forum?id=rTPq8VzhmZ		auto					poster
FOUNDER: Grounding Foundation Models in World Models for Open-Ended Embodied Decision Making	ICML		2507.12496	https://openreview.net/forum?id=UTT5OTyIWm		auto					poster
Understanding Sharpness Dynamics in NN Training with a Minimalist Example: The Effects of Dataset Difficulty, Depth, Stochasticity, and More	ICML		2506.06940	https://openreview.net/forum?id=XfjrLEPOQV		auto					poster
Comparing Few to Rank Many: Active Human Preference Learning Using Randomized Frank-Wolfe Method	ICML			https://openreview.net/forum?id=cUNfm13VUR		auto					poster
