title	venue	code_url	arxiv_id	paper_url	code_commit	status	notes	repo_valid	stars	domain	venue_track
Understanding Museum Exhibits using Vision-Language Reasoning	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Balauca_Understanding_Museum_Exhibits_using_Vision-Language_Reasoning_ICCV_2025_paper.html		auto					main
Active Membership Inference Test (aMINT): Enhancing Model Auditability with Multi-Task Learning.	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/DeAlcala_Active_Membership_Inference_Test_aMINT_Enhancing_Model_Auditability_with_Multi-Task_ICCV_2025_paper.html		auto					main
One Perturbation is Enough: On Generating Universal Adversarial Perturbations against Vision-Language Pre-training Models	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Fang_One_Perturbation_is_Enough_On_Generating_Universal_Adversarial_Perturbations_against_ICCV_2025_paper.html		auto					main
Exploring View Consistency for Scene-Adaptive Low-Light Light Field Image Enhancement	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Zhang_Exploring_View_Consistency_for_Scene-Adaptive_Low-Light_Light_Field_Image_Enhancement_ICCV_2025_paper.html		auto					main
Learning to See Inside Opaque Liquid Containers using Speckle Vibrometry	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Kichler_Learning_to_See_Inside_Opaque_Liquid_Containers_using_Speckle_Vibrometry_ICCV_2025_paper.html		auto					main
Debiased Teacher for Day-to-Night Domain Adaptive Object Detection	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Cui_Debiased_Teacher_for_Day-to-Night_Domain_Adaptive_Object_Detection_ICCV_2025_paper.html		auto					main
Frequency-Aligned Knowledge Distillation for Lightweight Spatiotemporal Forecasting	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Li_Frequency-Aligned_Knowledge_Distillation_for_Lightweight_Spatiotemporal_Forecasting_ICCV_2025_paper.html		auto					main
Image as an IMU: Estimating Camera Motion from a Single Motion-Blurred Image	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Chen_Image_as_an_IMU_Estimating_Camera_Motion_from_a_Single_ICCV_2025_paper.html		auto					main
MemDistill: Distilling LiDAR Knowledge into Memory for Camera-Only 3D Object Detection	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Kwon_MemDistill_Distilling_LiDAR_Knowledge_into_Memory_for_Camera-Only_3D_Object_ICCV_2025_paper.html		auto					main
OpenRSD: Towards Open-prompts for Object Detection in Remote Sensing Images	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Huang_OpenRSD_Towards_Open-prompts_for_Object_Detection_in_Remote_Sensing_Images_ICCV_2025_paper.html		auto					main
FlashDepth: Real-time Streaming Video Depth Estimation at 2K Resolution	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Chou_FlashDepth_Real-time_Streaming_Video_Depth_Estimation_at_2K_Resolution_ICCV_2025_paper.html		auto					main
Towards Performance Consistency in Multi-Level Model Collaboration	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Li_Towards_Performance_Consistency_in_Multi-Level_Model_Collaboration_ICCV_2025_paper.html		auto					main
Where, What, Why: Towards Explainable Driver Attention Prediction	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Zhou_Where_What_Why_Towards_Explainable_Driver_Attention_Prediction_ICCV_2025_paper.html		auto					main
Visual Intention Grounding for Egocentric Assistants	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Sun_Visual_Intention_Grounding_for_Egocentric_Assistants_ICCV_2025_paper.html		auto					main
Analyzing Finetuning Representation Shift for Multimodal LLMs Steering	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Khayatan_Analyzing_Finetuning_Representation_Shift_for_Multimodal_LLMs_Steering_ICCV_2025_paper.html		auto					main
Harnessing Massive Satellite Imagery with Efficient Masked Image Modeling	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Wang_Harnessing_Massive_Satellite_Imagery_with_Efficient_Masked_Image_Modeling_ICCV_2025_paper.html		auto					main
Visual-Oriented Fine-Grained Knowledge Editing for MultiModal Large Language Models	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Zeng_Visual-Oriented_Fine-Grained_Knowledge_Editing_for_MultiModal_Large_Language_Models_ICCV_2025_paper.html		auto					main
A Recipe for Generating 3D Worlds from a Single Image	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Schwarz_A_Recipe_for_Generating_3D_Worlds_from_a_Single_Image_ICCV_2025_paper.html		auto					main
MVGBench: a Comprehensive Benchmark for Multi-view Generation Models	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Xie_MVGBench_a_Comprehensive_Benchmark_for_Multi-view_Generation_Models_ICCV_2025_paper.html		auto					main
Fewer Denoising Steps or Cheaper Per-Step Inference: Towards Compute-Optimal Diffusion Model Deployment	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Du_Fewer_Denoising_Steps_or_Cheaper_Per-Step_Inference_Towards_Compute-Optimal_Diffusion_ICCV_2025_paper.html		auto					main
Competitive Distillation: A Simple Learning Strategy for Improving Visual Classification	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Shi_Competitive_Distillation_A_Simple_Learning_Strategy_for_Improving_Visual_Classification_ICCV_2025_paper.html		auto					main
AllTracker: Efficient Dense Point Tracking at High Resolution	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Harley_AllTracker_Efficient_Dense_Point_Tracking_at_High_Resolution_ICCV_2025_paper.html		auto					main
Social Debiasing for Fair Multi-modal LLMs	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Cheng_Social_Debiasing_for_Fair_Multi-modal_LLMs_ICCV_2025_paper.html		auto					main
DOGR: Towards Versatile Visual Document Grounding and Referring	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Zhou_DOGR_Towards_Versatile_Visual_Document_Grounding_and_Referring_ICCV_2025_paper.html		auto					main
MixRI: Mixing Features of Reference Images for Novel Object Pose Estimation	ICCV			https://openaccess.thecvf.com//content/ICCV2025/html/Liu_MixRI_Mixing_Features_of_Reference_Images_for_Novel_Object_Pose_ICCV_2025_paper.html		auto					main
