title	venue	code_url	arxiv_id	paper_url	code_commit	status	notes	repo_valid	stars	domain	venue_track
RISED: Accurate and Efficient RGB-Colorized Mapping Using Image Selection and Point Cloud Densification	ICRA					auto					main
A2DO: Adaptive Anti-Degradation Odometry with Deep Multi-Sensor Fusion for Autonomous Navigation	ICRA		2502.20767	https://arxiv.org/abs/2502.20767		auto					main
From Configuration-Space Clearance to Feature-Space Margin: Sample Complexity in Learning-Based Collision Detection	ICRA		2502.04170	https://arxiv.org/abs/2502.04170		auto					main
Inverse Kinematics on Guiding Vector Fields for Robot Path Following	ICRA		2502.17313	https://arxiv.org/abs/2502.17313		auto					main
AstroLoc2: Fast Sequential Depth-Enhanced Localization for Free-Flying Robots	ICRA					auto					main
OPRNet: Object-Centric Point Reconstruction Network for Multimodal 3D Object Detection in Adverse Weathers	ICRA					auto					main
VLM-GroNav: Robot Navigation Using Physically Grounded Vision-Language Models in Outdoor Environments	ICRA					auto					main
Tension Dependent Twisted String Actuator Modelling and Efficacy Benchmarking in Force and Impedance Control	ICRA					auto					main
MBE-ARI: A Multimodal Dataset Mapping Bi-Directional Engagement in Animal-Robot Interaction	ICRA	https://github.com/RISELabPurdue/MBE-ARI	2504.08646	https://arxiv.org/abs/2504.08646		auto					main
Fully Differentiable Adaptive Informative Path Planning	ICRA					auto					main
Cocube: a Tabletop Modular Multi-Robot Platform for Education and Research	ICRA					auto					main
DeepVL: Dynamics and Inertial Measurements-based Deep Velocity Learning for Underwater Odometry	ICRA		2502.07726	https://arxiv.org/abs/2502.07726		auto					main
Deformable Multibody Modeling for Model Predictive Control in Legged Locomotion with Embodied Compliance	ICRA		2504.20301	https://arxiv.org/abs/2504.20301		auto					main
Path Planning Using Instruction-Guided Probabilistic Roadmaps	ICRA		2502.16515	https://arxiv.org/abs/2502.16515		auto					main
Tunable Leg Stiffness in a Monopedal Hopper for Energy-Efficient Vertical Hopping Across Varying Ground Profiles	ICRA		2508.02873	https://arxiv.org/abs/2508.02873		auto					main
Deep Learning Based Topography Aware Gas Source Localization with Mobile Robot	ICRA					auto					main
Brain-Inspired Spatial Continuous State Encoding for Efficient Spiking-Based Navigation	ICRA					auto					main
Using Physiological Measures, Gaze, and Facial Expressions to Model Human Trust in a Robot Partner	ICRA		2504.05291	https://arxiv.org/abs/2504.05291		auto					main
Stonefish: Supporting Machine Learning Research in Marine Robotics	ICRA		2502.11887	https://arxiv.org/abs/2502.11887		auto					main
Indoor Localization of UAVs Using Only Few Measurements by Output-Sensitive Preimage Intersection	ICRA					auto					main
A Novel Control Strategy for Offset Points Tracking in the Context of Agricultural Robotics	ICRA		2503.05835	https://arxiv.org/abs/2503.05835		auto					main
CoL3D: Collaborative Learning of Single-view Depth and Camera Intrinsics for Metric 3D Shape Recovery	ICRA		2502.08902	https://arxiv.org/abs/2502.08902		auto					main
AeroSafe: Mobile Indoor Air Purification Using Aerosol Residence Time Analysis and Robotic Cough Emulator Testbed	ICRA		2508.02947	https://arxiv.org/abs/2508.02947		auto					main
Fine-Tuning Hard-to-Simulate Objectives for Quadruped Locomotion: A Case Study on Total Power Saving	ICRA		2502.10956	https://arxiv.org/abs/2502.10956		auto					main
Near Time-Optimal Hybrid Motion Planning for Timber Cranes	ICRA		2506.20314	https://arxiv.org/abs/2506.20314		auto					main
Training Human-Robot Teams by Improving Transparency Through a Virtual Spectator Interface	ICRA		2503.09849	https://arxiv.org/abs/2503.09849		auto					main
Bio-Inspired Soft Magnetic Swimming Robot for Flexible Motions	ICRA					auto					main
MonoLDP: LED Assisted Indoor Mobile Bot Monocular Depth Prediction and Pose Estimation System	ICRA					auto					main
Graph2Nav: 3D Object-Relation Graph Generation to Robot Navigation	ICRA		2504.16782	https://arxiv.org/abs/2504.16782		auto					main
V2X-DG: Domain Generalization for Vehicle-to-Everything Cooperative Perception	ICRA		2503.15435	https://arxiv.org/abs/2503.15435		auto					main
SynerGuard: A Robust Framework for Point Cloud Classification via Local Geometry and Spatial Topology	ICRA					auto					main
Learning and Online Replication of Grasp Forces from Electromyography Signals for Prosthetic Finger Control	ICRA		2505.02574	https://arxiv.org/abs/2505.02574		auto					main
Generalized Mission Planning for Heterogeneous Multi-Robot Teams via LLM-Constructed Hierarchical Trees	ICRA		2501.16539	https://arxiv.org/abs/2501.16539		auto					main
GPU-Accelerated Subsystem-Based ADMM for Large-Scale Interactive Simulation	ICRA					auto					main
Diver to Robot Communication Underwater	ICRA					auto					main
AF-RLIO: Adaptive Fusion of Radar-LiDAR-Inertial Information for Robust Odometry in Challenging Environments	ICRA		2507.18317	https://arxiv.org/abs/2507.18317		auto					main
Robotic Colonoscopy: Can High Fidelity Simulation Optimize Robot Design and Validation?	ICRA					auto					main
